ref_id,class,verdict,n_pass,n_applicable,correspondence,canonical_claim,static_artifact,disk_probe,validation,axis,reverify_verdict,reverify_evidence
FS_VINF_RA_001,BEHAVIORAL,STATIC-CITED,0,1,OK,"Volume Info: Volume label (key 0x510) is raw UTF-16LE with no length header — first bytes are first character, null-term",,cite,proofs/validation/FS_VINF_RA_001.csv,none,CONFIRMED-ALLDISK,"Key-0x510 value is raw UTF-16LE, no length prefix: first 2 bytes are the first character (low byte ASCII, high byte 0 for typical labels), null-terminated. Decoded cleanly on 113/113; empty label = zero-length value (winsider)."
GN_BPT_RA_001,BEHAVIORAL,STATIC-CITED,0,1,OK,B+-tree: B+-tree row header is 16 bytes (not 14 as Prade documents). Extra u16 padding at 0x0E for 8-byte alignment,,cite,proofs/validation/GN_BPT_RA_001.csv,none,,
GN_DTCT_RA_001,BEHAVIORAL,STATIC-CITED,0,1,OK,Detection: BitLocker and NTFS volumes correctly detected as non-ReFS by all tools (graceful failure with clear error mes,,cite,proofs/validation/GN_DTCT_RA_001.csv,none,,
AP_LGFL_RA_004,BEHAVIORAL,STATIC-CITED,0,1,OK,Logfile: MLog data pages = LogCore records with a 0x78 (120)-byte header [sig@0x00 + magic@0x04 (constant-per-volume NOT,,cite,proofs/validation/AP_LGFL_RA_004.csv,none,,
AP_LGFL_RA_005,BEHAVIORAL,STATIC-CITED,0,1,OK,Logfile: Log wrapping detection: record_index can exceed physical page count in data area. Circular buffer confirmed,,cite,proofs/validation/AP_LGFL_RA_005.csv,none,,
AP_LGFL_RA_006,BEHAVIORAL,STATIC-CITED,0,1,OK,Logfile: MLog data area LCNs (from OID 0x9 key=1) are physical — no container translation needed. Entire MLog operates i,,cite,proofs/validation/AP_LGFL_RA_006.csv,none,,
FS_CHKP_RA_008,BEHAVIORAL,STATIC-CITED,0,1,OK,Checkpoint: Root table provenance chain: all 13 root index-to-table mappings confirmed by three independent sources: (1),,static_dossier,proofs/validation/FS_CHKP_RA_008.csv,none,CONFIRMED-ALLDISK,Root-table provenance: the 13 index->Table-ID mappings are disk-confirmed 47-48/48 each (see CHKP_009-021). Real-LCN roots 7/8/12 read directly as 0x0B/0x0C/0x22.
FS_CHKP_RA_009,BEHAVIORAL,STATIC-CITED,0,1,OK,Checkpoint: CHKP flag 0x2000: Windows Insider only (build 29574+). Present on all insider-formatted and insider-upgraded,,cite,proofs/validation/FS_CHKP_RA_009.csv,none,CONFIRMED-ALLDISK,CHKP flag 0x2000 set on 3/3 insider images and 0/45 non-insider images (perfect correlation).
FS_OTBL_RA_002,BEHAVIORAL,STATIC-CITED,0,1,OK,"Object Table: Object Table row value header decoded: 8xu32 (format=2, reserved, key_off=0x18, val_off=0x30, record_len, ",,static_dossier,proofs/validation/FS_OTBL_RA_002.csv,none,CONFIRMED-ALLDISK,"Full OT value header confirmed on 113/113 images: u32 slots from value+0x00 = [0]=0x2(format/schema-ref), [1]=0 reserved, [2]=0x18 key_offset, [3]=0x30 value_offset, [4]=record_len (0xc8 for 240/248B v3.4 rows, 0x50 for 80/88B v3.14 rows), [5]=0x8 (file) / 0x0 (system), [6]=generation, [7]=dirty_gen (1-2 on files, 0 on system). Then 4xQ LCN tuple at +0x20. All offsets hold on every row of every applicable image."
FS_OTBL_RA_003,BEHAVIORAL,STATIC-CITED,0,1,OK,Object Table: OID 0xD = Trash Table (CmsTrashTable). Async deleted-file cleanup queue with schema 0xe0d0. CmsTrashTable:,,static_dossier,proofs/validation/FS_OTBL_RA_003.csv,none,CONFIRMED-ALLDISK,OID 0xD present and walkable in Object Table on 113/113 applicable images.
FS_OTBL_RA_005,BEHAVIORAL,STATIC-CONFIRMED,1,1,OK,Object Table: OIDs 0x540/0x541 = Reparse Point Index (primary/failover). Created by InitializeReparseIndexTable using Ms,proofs/static/MsInitializeWellKnownObjectId__decomp.txt,static_dossier,proofs/validation/FS_OTBL_RA_005.csv,none,CONFIRMED-ALLDISK,OID 0x540 present 113/113 and OID 0x541 (failover/duplicate) present 113/113.
FS_SCHM_RA_001,BEHAVIORAL,STATIC-CITED,0,1,OK,Schema Table: Schema 0xe0d0 = Trash Table. Created by CmsTrashTable::InitializeTable with OID 0xD. Present on all versio,,static_dossier,proofs/validation/FS_SCHM_RA_001.csv,none,CONFIRMED-ALLDISK,"Schema 0xe0d0 (Trash Table) present in the schema table on 111/111 images, every version (v3.4 13/13, v3.7 1/1, v3.9 2/2, v3.10 2/2, v3.14 92/92, v3.15 1/1)."
FS_SCHM_RA_002,BEHAVIORAL,STATIC-CITED,0,1,OK,Schema Table: Schema 0xe110 = Read Cache Metadata. Created by CmsReadCache::ResetReadCacheMetadataFile. First appears in,,static_dossier,proofs/validation/FS_SCHM_RA_002.csv,none,CONTRADICTED,"Schema 0xe110 (Read Cache Metadata) is present on ALL versions including v3.4: v3.4=13/13, v3.7=1/1, v3.9=2/2, v3.10=2/2, v3.14=92/92, v3.15=1/1 (111/111 total)."
FS_SCHM_RA_003,BEHAVIORAL,STATIC-CITED,0,1,OK,Schema Table: Schema 0xe120 = Candidate Table (dirty range tracking). CCandidateCmsTable class + MsInsertDirtyRangeEntry,,cite,proofs/validation/FS_SCHM_RA_003.csv,none,CONTRADICTED,"Schema 0xe120 (Candidate/Dirty-Range Table) first appears at v3.9, not v3.10: absent v3.4 (0/13) and v3.7 (0/1), PRESENT on both v3.9 images (2/2), and v3.10 (2/2), v3.14 (92/92), v3.15 (1/1)."
FS_SCHM_RA_004,BEHAVIORAL,STATIC-CITED,0,1,OK,Schema Table: Schema 0xe130 = Heat Engine Persistence Table. CmsVolumeHeatEngine::Initialize creates table via MsCreateD,,static_dossier,proofs/validation/FS_SCHM_RA_004.csv,none,CONFIRMED-ALLDISK,"Schema 0xe130 (Heat Engine) first appears at v3.10: absent v3.4 (0/13), v3.7 (0/1), v3.9 (0/2); present v3.10 (2/2), v3.14 (92/92), v3.15 (1/1). Gating matches structure_reference F.3 (0xe130 = v3.10+)."
FS_SCHM_RA_005,BEHAVIORAL,STATIC-CITED,0,1,OK,Schema Table: Schema 0x1b0 = $SNAPSHOT/$NAMED_STREAM attribute (NOT Index Root). Confirmed via RefsQueryStreamsInfo: uVa,,cite,proofs/validation/FS_SCHM_RA_005.csv,none,CONFIRMED-ALLDISK,"Schema 0x1B0 version-gating: absent v3.4 (0/13), present v3.7 (1/1), v3.9 (2/2), v3.10 (2/2), v3.14 (92/92), v3.15 (1/1). Appears in schema table as a registered attribute schema (type 0xB0) on 98/111 images (all v3.7+)."
FS_SCHM_RA_006,BEHAVIORAL,STATIC-CITED,0,1,OK,Schema Table: Schemas 0x1c0/0x1d0 = $REPARSE_POINT (0xC0) / $EA_INFORMATION (0xD0). NTFS-equivalent type codes reused by,,cite,proofs/validation/FS_SCHM_RA_006.csv,none,CONFIRMED-ALLDISK,"Schemas 0x1C0 and 0x1D0 version-gating: both absent v3.4 (0/13), present v3.7 (1/1), v3.9 (2/2), v3.10 (2/2), v3.14 (92/92), v3.15 (1/1) — i.e. v3.7+ exactly as claimed."
FS_SCHM_RA_007,BEHAVIORAL,STATIC-CITED,0,1,OK,Schema Table: Schema 0x1e0 = $EA (0xE0). Schema 0x1f0 (type 0xF0) = USN change-journal $Max metadata (NTFS $UsnJrnl:$Max,,cite,proofs/validation/FS_SCHM_RA_007.csv,none,CONFIRMED-ALLDISK,"Schema 0x1E0 ($EA) and 0x1F0 (type 0xF0, USN $Max) version-gating: both absent on v3.4 (0/13), v3.7 (0/1), v3.9 (0/2), v3.10 (0/2); present only v3.14 (92/92) and v3.15 (1/1). Confirms the resolution: the registered 0x1F0 schema entry is v3.14+, NOT v3.4."
FS_SNAP_RA_001,BEHAVIORAL,STATIC-CITED,0,1,OK,Embedded Attribute System: Complete embedded attribute taxonomy with dual-marker system. The genuine embedded-attribute ,,cite,proofs/validation/FS_SNAP_RA_001.csv,none,CONFIRMED-ALLDISK,"Embedded-attribute taxonomy confirmed for the type codes my harness exercised: 0x39/0x38 ($OBJ_LINK), 0x80 ($DATA), 0x90 ($I30_INDEX), 0xB0 ($SNAPSHOT/ADS) all appear as embedded sub-records with the dual-marker system - 0x80000001 (single-instance: 0x80 $DATA header, 0x38 legacy objlink) and 0x80000002 (multi-instance: 0x39 FileRef, 0x90, 0xB0). On the histograms, marker 0x80000002 wraps 0x39/0x90/0xB0; 0x80000001 wraps 0x80/0x38. Native v3.4 0x38 uses a bare type-code key (no 0x80000001/2 marker)."
FS_VBR_RA_010,BEHAVIORAL,STATIC-CITED,0,1,OK,VBR: VBR 0x58-0x1FF: 424-byte trailing area confirmed all-zero on 13 representative images spanning all ReFS versions (3,,cite,proofs/validation/FS_VBR_RA_010.csv,none,CONFIRMED-ALLDISK,"VBR[0x58:0x200] (424 bytes) all-zero on 113/113 ReFS images (not just the 13 cited in the claim) -- spans v3.4 through v3.14, 4K and 64K clusters, all configurations including the fixboot image."
FS_SUPB_RA_001,BEHAVIORAL,STATIC-CITED,0,1,OK,Superblock: SUPB page header fully decoded (0x00-0x4F). Page header version always 2. Reserved fields at 0x08 and 0x18 a,,static_dossier,proofs/validation/FS_SUPB_RA_001.csv,none,CONFIRMED-ALLDISK,"SUPB page header (0x00-0x4F) on 48/48: ph_version(0x04)==2, reserved(0x08)==0, reserved(0x18)==0, volume-signature(0x0C)==XOR of GUID dwords. All four hold 48/48."
FS_SECD_RA_001,BEHAVIORAL,STATIC-CITED,0,1,OK,Security Descriptors: OID 0x530 B+ tree key/value structure decoded. Key (16B): value_size(4)+padding(4)+SecurityId_high,,cite,proofs/validation/FS_SECD_RA_001.csv,none,CONFIRMED-ALLDISK,SD key high=generation(=1)/low=hash; SecurityId=(hi<<32)|lo
FS_SECD_RA_002,BEHAVIORAL,STATIC-CITED,0,1,OK,Security Descriptors: Per-file SecurityId (at $SI+0x28 = entry offset 0x50) is compound u64: (reference_count << 32) | s,,cite,proofs/validation/FS_SECD_RA_002.csv,none,CONFIRMED-ALLDISK,"SD lookup key[8:12]=hi, key[12:16]=lo verified"
FS_SECD_RA_003,BEHAVIORAL,STATIC-CITED,0,1,OK,Security Descriptors: Schema 0x160 naming correction: 0x160 is used by Reparse Point Index (OIDs 0x540/0x541) via Initia,,cite,proofs/validation/FS_SECD_RA_003.csv,none,INFERRED,"Naming/static claim (schema 0x160 = Reparse Index for OIDs 0x540/0x541, not Security Descriptors OID 0x530). Disk-consistent: OID 0x530 has NO schema attached (stream-type) while OID 0x540 uses schema 0x160 per structure_reference §F.4/F.4c. No counter-evidence on disk."
FS_REPS_RA_001,BEHAVIORAL,STATIC-CITED,0,1,OK,Reparse Points: Reparse Index (OID 0x540/0x541 schema 0x160) key structure decoded (24 bytes): key_type(2 always 0x0001),,cite,proofs/validation/FS_REPS_RA_001.csv,none,,
FS_REPS_RA_002,BEHAVIORAL,STATIC-CITED,0,1,OK,Reparse Points: WSL stores Linux metadata in Extended Attributes ($LXUID $LXGID $LXMOD $LXDEV) using FILE_FULL_EA_INFORM,,cite,proofs/validation/FS_REPS_RA_002.csv,none,,
FS_SUPB_RA_002,PURE-RD-LAYOUT,CONFIRMED,112,112,OK,Superblock: SUPB page has NO self-checksum (offset 0x08 always 0x00000000). SUPB is outside the Merkle-tree checksum cha,proofs/static/parse_supb__forefst.txt,supb_int,proofs/validation/FS_SUPB_RA_002.csv,none,CONFIRMED-ALLDISK,SUPB+0x08 (page-header self-checksum slot) == 0x00000000 on 48/48.
FS_SUPB_RA_004,BEHAVIORAL,STATIC-CITED,0,1,OK,Superblock: SUPB Volume GUID at offset 0x50 (16 bytes) is non-critical for bootstrap. Corrupting the GUID does not preve,,cite,proofs/validation/FS_SUPB_RA_004.csv,none,,
FS_UPGD_RA_001,BEHAVIORAL,STATIC-CITED,0,1,OK,Version Upgrade: SUPB is NOT modified during version upgrade; only VBR and CHKP are modified. SUPB retains old self-desc,,cite,proofs/validation/FS_UPGD_RA_001.csv,none,,
FS_PCTB_RA_001,BEHAVIORAL,STATIC-CITED,0,1,OK,"Parent-Child Table: Deep row structure: Key=32B [u64 zero, u64 ParentOID, u64 zero, u64 ChildOID]. Value overlaps key (key_offset==val_offset key_length==val_length). Pure set/index with no payload data; 48-byte rows. Only directories tracked; no multi-parent entries across 31392 entries on 76 images. Schema 0xe040 u32[7]=0x08 = key-comparison-rules selector (8 -> CmsRulesPARENT_CHILD_LINK; NOT a bitfield, E50); value-overlaps-key is a caller-side same-buffer construction (AddParentChildLink), not a schema flag. Format version-invariant v3.4-v3.14",,cite,proofs/validation/FS_PCTB_RA_001.csv,none,,
FS_SCHM_RA_008,BEHAVIORAL,STATIC-CITED,0,1,OK,Schema Table: Complete schema identification: 36 distinct schema IDs (18 system + 18 attribute; corrected from 37/19 — p,,cite,proofs/validation/FS_SCHM_RA_008.csv,none,CONFIRMED-ALLDISK,"Union of all schema-table keys across 111 images = exactly 36 distinct IDs = 18 system (0xe010,e030,e040,e050,e060,e070,e080,e090,e0b0,e0c0,e0d0,e0e0,e0f0,e100,e110,e120,e130,e140) + 18 attribute (0x004,0x006,0x110-0x200). Phantom 0xe020 and 0xe0a0 present on 0/111 images."
FS_OTBL_RA_006,BEHAVIORAL,STATIC-CONFIRMED,1,1,OK,Object Table: OID monotonic assignment: user OIDs start at 0x700 (hardcoded in MsSetMinimumNewObjectId) and increment se,proofs/static/MsSetMinimumNewObjectId__decomp.txt,static_dossier,proofs/validation/FS_OTBL_RA_006.csv,none,CONFIRMED-ALLDISK,"User OID boundary measured on 113/113: OID 0x700 itself is NEVER present (0/113 — it is the reserved hardcoded minimum); the first allocated user OID is 0x701 on 112/113 images; the lone exception (winsider.raw, a heavily-worked Insider volume) has min user OID 0x75e (lower ones deleted), consistent with 'never reused; gaps=deletions'. All system OIDs are <0x700: {0x7,0x8,0x9,0xa,0xd,0x30,0x40(Insider only),0x500,0x501,0x520,0x530,0x540,0x541,0x600}. No system OID >= 0x700 anywhere."
GN_MISC_001,BEHAVIORAL,STATIC-CITED,0,1,OK,Version Compat: v3.2 and v3.4 structures 'almost identical' (Nordvik),,cite,proofs/validation/GN_MISC_001.csv,none,,
GN_MISC_002,BEHAVIORAL,STATIC-CITED,0,1,OK,Georges Thesis: v1.2 structural analysis with EnCase comparison,,cite,proofs/validation/GN_MISC_002.csv,none,,
FS_OTBL_SA_001,BEHAVIORAL,STATIC-CITED,0,1,OK,Object Table: CmsObjectTable::GenerateIdentifier: atomic OID allocation via LOCK prefix increment at this+0x18. Returns ,,static_dossier,proofs/validation/FS_OTBL_SA_001.csv,none,NEEDS-STATIC,"No on-disk byte signal: this is a decompiled-function claim (CmsObjectTable::GenerateIdentifier, atomic OID alloc via LOCK inc at this+0x18, returns 128-bit SmsBigIdentifier). Disk corroboration of its EFFECT (monotonic non-reused OIDs starting 0x701) is captured under FS_OTBL_RA_006. The function/instruction-level detail requires the Ghidra E2 decompilation, not bytes."
FS_OTBL_SA_002,BEHAVIORAL,STATIC-CITED,0,1,OK,Object Table: CmsObjectTable::InitializeTable: bootstraps OID counter at mount time. Two-source: (1) reads stored counte,,static_dossier,proofs/validation/FS_OTBL_SA_002.csv,none,,
FS_OTBL_SA_003,BEHAVIORAL,STATIC-CITED,0,1,OK,Object Table: CmsObjectTable::SetMinimumNewObjectId: sets minimum OID boundary. Compares 128-bit proposed minimum with c,,static_dossier,proofs/validation/FS_OTBL_SA_003.csv,none,,
FS_OTBL_SA_005,BEHAVIORAL,STATIC-CONFIRMED,1,1,OK,Object Table: RefsIsSystemObjectId: 25-byte function returns true for OIDs in 0x01-0x5FF and 0x601-0x6FF. Root directory,proofs/static/RefsIsSystemObjectId__decomp.txt,static_dossier,proofs/validation/FS_OTBL_SA_005.csv,none,,
FS_OTBL_SA_008,BEHAVIORAL,STATIC-CONFIRMED,1,1,OK,Object Table: RefsOpenFcbById: opens a file by its 128-bit OID. Largest Refs-layer OID consumer (5792B Win11 / 5958B Ins,proofs/static/RefsOpenFcbById__decomp.txt,static_dossier,proofs/validation/FS_OTBL_SA_008.csv,none,,
FS_OTBL_SA_009,BEHAVIORAL,STATIC-CITED,0,1,OK,Object Table: CmsObjectTable::DeleteIdentifier: removes OID from Object Table B+-tree. DOES NOT decrement counter — guar,,static_dossier,proofs/validation/FS_OTBL_SA_009.csv,none,INFERRED,"No direct on-disk byte for 'DeleteIdentifier does not decrement counter'. Disk corroboration: winsider.raw shows min user OID 0x75e with no 0x701-0x75d (deleted, never reappear) and OID gaps throughout (density <1.0), consistent with 'OIDs never reused after deletion'. The 'counter not decremented' claim is the static E2 mechanism."
FS_OTBL_SA_010,BEHAVIORAL,STATIC-CITED,0,1,OK,Object Table: CmsObjectTable::InsertIntoParentChildTable: inserts [parent_OID child_OID] pair into Parent-Child Table (s,,static_dossier,proofs/validation/FS_OTBL_SA_010.csv,none,,
GN_ARCH_SA_002,BEHAVIORAL,STATIC-CITED,0,1,OK,Architecture: DriverEntry initialization: registers IRP dispatch table (IRP_MJ_CREATE/CLEANUP/CLOSE/READ/WRITE/DEVICE_CO,,cite,proofs/validation/GN_ARCH_SA_002.csv,none,NEEDS-STATIC,"DriverEntry IRP-dispatch registration is a code-behavior claim (E2, win10). Not present in on-disk filesystem structures — cannot be measured from raw images."
FS_SCHM_RA_009,BEHAVIORAL,STATIC-CITED,0,1,OK,"Schema Table: Production v3.14 has 29 schemas (13 system + 16 attribute), not 30 (14+16). 14 system schemas is the Insid",,cite,proofs/validation/FS_SCHM_RA_009.csv,none,CONFIRMED-ALLDISK,"Native (non-upgraded, non-Insider) v3.14 volumes have exactly 29 schema-table entries = 13 system (e010,e030,e040,e060,e080,e090,e0b0,e0c0,e0d0,e100,e110,e120,e130) + 16 attribute (0x110-0x200) on 86/86 native v3.14 images. Insider v3.14 builds (winsider/wininsiderrefs*, 3 images) have 14 system (adds 0xe140 Vol Attestation) = 30, distinct from production. Upgraded v3.4->v3.14 volumes carry the union (35/36)."
FS_VBR_RA_011,BEHAVIORAL,STATIC-CITED,0,1,OK,"Bootstrap Chain: VBR format-time fields (0x2A checksum algo, 0x2C volume flags, 0x48 format GUID) are NEVER modified dur",,cite,proofs/validation/FS_VBR_RA_011.csv,none,CONFIRMED-ALLDISK,"Upgraded volumes retain original VBR format-time fields: win10to11refs4g.raw (v3.14, upgraded from v3.4) keeps 0x2A=0x00, flags=0x06, GUID=zero (the v3.4 values, NOT the native v3.14 0x02/0x66/populated). win1122h2test_afteropenedwithinsider.raw (v3.14, upgraded from v3.9) keeps flags=0x26 + 0x2A=0x00 + zero GUID. All 4 zero-GUID v3.14 images are upgraded volumes."
FS_SCHM_RA_010,BEHAVIORAL,STATIC-CITED,0,1,OK,Schema Table: Schema 0x160 = Reparse Index (naming correction). Previously unnamed or mislabeled as Security Descriptor ,,cite,proofs/validation/FS_SCHM_RA_010.csv,none,CONFIRMED-ALLDISK,"Schema 0x160 (type 0x60, Reparse Index) present on ALL versions: v3.4=13/13, v3.7=1/1, v3.9=2/2, v3.10=2/2, v3.14=92/92, v3.15=1/1 (111/111). It is a distinct registered schema, separate from the Security-Descriptor stream (OID 0x530 has no schema)."
FS_SCHM_RA_011,BEHAVIORAL,STATIC-CITED,0,1,OK,"Schema Table: Schema counts per version verified: v3.4=27(15+12), v3.7=30(15+15), v3.9=31(16+15), v3.10=30(15+15), v3.14",,cite,proofs/validation/FS_SCHM_RA_011.csv,none,CONTRADICTED,"On-disk distinct schema-table ENTRY counts (mode per version): v3.4=27 (15 sys+12 attr), v3.7=30 (15+15), v3.9=31 (16+15), v3.10=30 (15+15), v3.14 native=29 (13+16), Insider=30 (14+16). The claimed v3.4=27/v3.7=30/v3.9=31/v3.10=30 are each exactly +2 too low: the legacy attribute schemas 0x004 and 0x006 occupy real schema-table rows on EVERY v3.4/v3.7/v3.9/v3.10 image (and on upgraded v3.14) but are excluded from the claimed counts."
AP_REDO_040,BEHAVIORAL,STATIC-CITED,0,1,OK,"MLog: MLog opcode-to-operation sequences: CREATE=INSERT+INSERT+SET_OBJREC (99.9%), DELETE=DELETE/DEL_TABLE chain, RENAME",,cite,proofs/validation/AP_REDO_040.csv,none,,
FS_VBR_RA_012,PURE-RD-LAYOUT,CONFIRMED,85,85,OK,VBR: VBR+0x48 Extended GUID populated on ALL native v3.10+ volumes (93/113 images). ZERO on v3.4/v3.7/v3.9 and upgraded ,proofs/static/parse_vbr__forefst.txt,field_plausible,proofs/validation/FS_VBR_RA_012.csv,none,CONFIRMED-ALLDISK,"ExtGUID populated 93/113, v3.10+ boundary"
AP_LGFL_RA_007,BEHAVIORAL,STATIC-CITED,0,1,OK,Logfile: MLog FOUR-layer model (resolves B2b): each data page = a LogCore data record. L1 = 0x78 (120)-byte record heade,,cite,proofs/validation/AP_LGFL_RA_007.csv,none,,
FN_LINK_002,STRUCTURAL,STATIC-CONFIRMED,1,1,OK,"Hard Links: Hard-link mechanism (v3.14): each name = a separate type-0x30 non-resident dir entry (key_flags 0x02, 84B va",proofs/static/RefsConvertToStandardInfoLinkCount__decomp.txt,cite,proofs/validation/FN_LINK_002.csv,none,CONFIRMED-ALLDISK,"v3.14 hard-link mechanism confirmed on disk: every non-resident type-0x30 entry has key_flags=0x02 and value length EXACTLY 84 bytes (112645/113191 on v3.14; the rest are 72B legacy entries on upgrade volumes). value+0x00 = per-directory ordinal (0 for dirs, nonzero for files); value+0x08 = home-dir backref OID (always a real OID). Hard-link groups verified: names sharing the same (home, ordinal) appear as separate type-0x30 rows in DIFFERENT parent directories (e.g. specials image home=0x702 ord=6 shared by 7 names across 7 parent dirs). 180 such groups on win10refs2tspecials; 35003 group-keys corpus-wide. Ordinal is per-home (reused across homes), NOT globally unique - matches the claim's nuance."
FS_REPS_RA_003,STRUCTURAL,STATIC-CONFIRMED,1,1,OK,"Reparse Points: WSL special-file reparse tags confirmed on disk (win11refs2gtargeted): AF_UNIX 0x80000023, LX_FIFO 0x800",proofs/static/RefsQueryLxMetadataEa__decomp.txt,cite,proofs/validation/FS_REPS_RA_003.csv,none,,
MD_INTG_RA_001,STRUCTURAL,STATIC-CONFIRMED,1,1,OK,$SI: Integrity-stream marker on a file = file_attrs bit 0x8000 (FILE_ATTRIBUTE_INTEGRITY_STREAM) ONLY. $SI+0x24 internal,proofs/static/RefsSetIntegrity__decomp.txt,cite,proofs/validation/MD_INTG_RA_001.csv,none,,
AP_LGFL_RA_008,BEHAVIORAL,STATIC-CONFIRMED,1,1,OK,"Logfile: MLog control-page field at page+0x04 is a per-volume constant magic, NOT a CRC. Confirmed by reformat different",proofs/static/LogValidateEntryHeader__decomp.txt,cite,proofs/validation/AP_LGFL_RA_008.csv,none,,
